Id,Reputation,DaysExisted,Views,UpVotes,DownVotes,QuestionViews,QuestionVotes,Questions,Answers,AcceptedAnswers,GoldBadges,SilverBadges,BronzeBadges
"187953","151","1062","3","8","0","261","5","1","0","0","0","0","3"
"153746","151","1388","4","2","0","432","2","3","1","0","0","0","4"
"46693","151","2459","4","0","0","1213","5","1","0","0","0","0","4"
"75608","151","2154","49","16","0","4079","-9","9","0","0","0","0","8"
"9499","151","3176","21","1","0","914","5","1","0","0","0","0","3"
"22039","151","2886","30","4","0","379","5","2","0","0","0","0","3"
"4811","151","3475","31","0","0","0","0","0","1","0","0","0","1"
"118452","151","1718","96","2","1","6236","5","4","4","0","0","2","8"
"37145","151","2585","3","9","0","0","0","0","2","2","0","0","5"
"21906","151","2889","15","4","0","440","5","1","0","0","0","0","2"
"144310","151","1465","16","0","0","604","5","1","0","0","0","0","3"
"35762","151","2613","6","0","0","118","4","1","1","1","0","0","5"
"213903","151","807","25","4","0","982","1","9","0","0","0","0","5"
"4883","151","3468","8","1","0","0","0","0","2","0","0","0","4"
"178739","151","1150","33","12","0","1904","9","14","1","0","0","0","8"
"22047","151","2886","8","6","0","0","0","0","2","0","0","0","2"
"278707","151","97","18","0","2","973","14","2","0","0","0","0","5"
"170923","151","1224","3","1","0","558","5","1","0","0","0","0","3"
"36502","151","2596","4","12","0","0","0","0","1","0","0","0","2"
"122419","151","1683","12","43","0","1885","5","2","0","0","0","0","5"
"108697","151","1816","0","0","0","114","5","1","0","0","0","0","2"
"59424","151","2333","13","4","0","917","1","2","1","0","0","0","4"
"173011","151","1204","1","2","0","53","5","1","0","0","0","0","3"
"6914","151","3326","2","0","0","1329","5","1","0","0","0","0","2"
"6675","151","3343","13","2","0","6212","5","1","0","0","0","1","5"
"282442","151","56","40","5","0","0","0","0","20","4","0","0","6"
"35692","151","2615","29","3","0","26236","3","2","0","0","1","1","6"
"58896","151","2353","28","0","0","3123","15","4","0","0","0","0","5"
"28315","151","2732","1","0","0","206","4","1","0","0","0","0","1"
"6666","151","3343","3","4","0","0","0","0","2","0","0","0","3"
"4634","151","3488","13","6","0","621","5","1","0","0","0","0","3"
"162929","151","1301","8","0","0","199","2","1","3","0","0","0","3"
"36537","151","2596","3","0","0","60","5","1","0","0","0","0","2"
"45202","151","2481","3","3","0","0","0","0","1","0","0","0","3"
"9645","151","3170","9","0","0","768","5","2","0","0","0","0","2"
"4458","151","3499","25","26","0","36","3","1","1","0","0","0","5"
"36031","151","2608","3","0","0","239","5","1","0","0","0","0","2"
"59901","151","2326","6","0","0","2011","3","1","1","0","0","0","4"
"4537","151","3491","19","7","0","2699","4","1","1","0","0","1","5"
"28209","151","2735","26","0","0","1198","16","5","0","0","0","0","2"
"9392","151","3181","21","0","0","5327","15","1","0","0","0","1","3"
"175816","151","1177","5","4","0","525","4","2","0","0","0","0","6"
"36706","151","2592","1","0","0","155","5","1","0","0","0","0","2"
"278347","151","102","0","24","0","123","4","2","0","0","0","0","4"
"59616","151","2330","24","0","0","0","0","0","3","0","0","0","2"
"228539","151","662","2","0","0","0","0","0","1","0","0","0","2"
"224622","151","705","2","0","0","82","0","3","3","2","0","0","2"
"173223","151","1202","5","12","0","2549","4","1","0","0","0","1","5"
"204763","151","898","39","6","0","1888","13","9","1","0","0","0","7"
"9598","151","3172","51","4","0","4386","4","2","0","0","0","1","5"
"154070","150","1384","16","3","0","879","9","3","1","0","0","0","7"
"87537","150","2013","7","11","2","127","1","2","2","0","0","0","7"
"156053","150","1365","50","18","1","105","-1","2","3","1","0","1","10"
"146542","150","1444","14","7","1","393","5","3","0","0","0","0","4"
"8137","150","3261","34","19","0","1726","7","2","3","1","0","0","7"
"146286","150","1446","3","17","1","84","0","1","1","0","0","1","5"
"67724","150","2247","10","2","1","1969","3","2","0","0","0","0","6"
"196067","150","996","1","0","1","0","0","0","2","0","0","0","3"
"16762","150","2981","27","4","1","4892","4","3","0","0","0","1","6"
"118134","150","1721","18","10","0","2543","1","6","3","1","0","0","10"
"166417","150","1272","4","7","1","0","0","0","4","0","0","0","5"
"45796","150","2471","16","1","1","0","0","0","3","2","0","0","3"
"75020","150","2161","45","174","1","1265","1","2","9","1","0","0","12"
"65636","150","2261","2","8","1","76","1","1","3","0","0","0","6"
"84668","150","2051","62","13","1","6638","14","12","1","0","0","1","9"
"61930","150","2310","46","35","1","3166","1","1","1","0","0","1","8"
"25336","150","2807","231","5","3","906","0","1","3","0","0","0","7"
"74376","150","2169","22","50","0","607","3","4","9","4","0","0","11"
"105125","150","1839","10","64","1","0","0","0","2","0","0","0","5"
"29358","150","2709","16","1","1","0","0","0","2","0","0","0","3"
"976","150","3696","15","11","0","2374","2","1","1","1","0","0","8"
"273410","150","163","1","2","1","0","0","0","3","2","0","0","3"
"214430","150","801","15","6","1","637","4","9","0","0","0","0","6"
"179505","150","1142","15","17","0","1504","6","6","7","1","0","0","8"
"3121","150","3586","115","3","1","0","0","0","1","0","0","0","5"
"251244","150","396","7","27","9","182","1","2","2","0","0","0","11"
"41774","149","2532","18","4","0","7620","4","4","0","0","0","1","7"
"93594","149","1964","2","0","0","537","4","1","0","0","0","0","1"
"265974","149","254","1","1","0","518","3","1","0","0","0","0","4"
"191456","149","1040","8","3","0","823","2","6","0","0","0","0","3"
"77366","149","2131","51","283","0","0","0","0","2","0","0","0","9"
"67835","149","2245","7","0","0","1050","4","1","0","0","0","0","4"
"273056","149","167","12","0","0","193","4","2","0","0","0","0","3"
"77499","149","2129","36","1","0","917","0","1","3","0","0","0","3"
"153962","149","1385","9","2","0","1011","4","1","0","0","0","0","3"
"232485","149","629","45","53","3","2099","10","14","2","1","0","0","9"
"179320","149","1144","18","1","0","0","0","0","2","0","0","0","4"
"7075","149","3316","42","1","0","1564","14","3","0","0","0","0","3"
"97960","149","1918","4","2","0","0","0","0","1","0","0","0","2"
"22813","149","2865","7","4","0","7370","4","5","0","0","0","1","6"
"22826","149","2864","22","5","0","360","1","3","1","0","0","0","6"
"127289","149","1637","12","1","0","210","3","1","0","0","0","0","4"
"186765","149","1072","63","18","4","0","0","0","3","0","0","0","7"
"254855","149","350","14","2","0","391","2","10","0","0","0","0","6"
"93395","149","1966","11","18","15","0","0","0","5","1","0","0","7"
"137110","149","1537","13","7","0","505","1","4","0","0","0","0","6"
"31950","149","2657","30","3","0","969","4","2","0","0","0","0","5"
"117390","149","1729","5","18","0","132","1","1","1","0","0","0","3"
"198408","149","968","32","43","0","4030","12","6","0","0","0","0","5"
"164622","149","1293","0","1","0","201","2","1","1","0","0","0","3"
"8317","149","3240","8","4","0","2877","3","1","0","0","0","1","6"
"138843","149","1520","23","0","0","11677","4","3","0","0","1","1","3"
"136782","149","1540","23","13","0","3855","14","10","0","0","0","0","4"
"58567","149","2347","1","0","0","59","4","2","1","0","0","0","3"
"81526","149","2092","8","42","0","1653","3","5","0","0","0","0","5"
"27910","149","2742","1","15","0","0","0","0","1","0","0","0","5"
"56987","149","2373","7","11","0","0","0","0","1","0","0","0","4"
"180950","149","1126","1","2","0","155","4","1","0","0","0","0","2"
"55299","149","2403","11","0","0","661","6","1","1","0","0","0","3"
"100260","149","1894","30","0","0","708","4","1","0","0","0","0","1"
"137779","149","1530","7","44","0","38","1","1","1","0","0","0","7"
"206701","149","876","38","46","4","327","2","2","23","0","0","1","8"
"27849","149","2744","15","13","0","631","0","1","1","0","0","0","5"
"236093","149","584","25","1","0","3020","12","4","0","0","0","1","5"
"6091","149","3376","6","0","0","1572","12","1","0","0","0","0","3"
"62221","149","2306","36","7","0","2430","14","4","0","0","0","0","3"
"123412","149","1671","8","2","0","349","4","2","0","0","0","0","3"
"246964","149","455","25","4","0","0","0","0","13","4","0","0","4"
"2101","149","3641","6","1","0","4256","4","1","0","0","0","1","5"
"45371","149","2478","8","2","0","5809","-2","2","0","0","0","1","5"
"5864","149","3393","2","2","0","190","4","1","0","0","0","0","2"
"225090","149","700","15","0","0","2766","14","1","0","0","0","1","5"
"20829","149","2918","0","9","0","201","4","1","0","0","0","0","3"
"134594","149","1562","2","1","0","352","3","1","0","0","0","0","4"
"45542","149","2475","1","0","0","306","4","1","0","0","0","0","3"
"110147","149","1803","4","2","0","837","4","2","0","0","0","0","4"
"5711","149","3402","1","0","0","1299","4","1","0","0","0","0","2"
"77762","149","2126","20","33","0","3362","4","4","0","0","0","0","8"
"123347","149","1671","17","5","0","355","4","4","1","0","0","0","5"
"197146","149","984","7","0","0","0","0","0","1","0","0","0","2"
"5024","149","3455","27","4","0","15805","3","1","0","0","1","1","4"
"46038","149","2468","9","7","0","1131","4","4","0","0","0","0","5"
"16759","149","2981","2","3","0","277","4","1","0","0","0","0","2"
"225501","149","696","9","1","0","282","4","1","0","0","0","0","4"
"1944","149","3644","51","2","0","2095","11","1","2","0","0","0","6"
"245631","149","472","59","8","0","506","4","4","0","0","0","0","7"
"41410","149","2538","71","1","0","13657","4","2","0","0","1","1","4"
"71990","149","2200","53","2","0","260","0","1","1","0","0","1","4"
"115243","149","1751","1","0","0","104","4","1","0","0","0","0","2"
"138837","149","1520","11","80","1","0","0","0","4","0","0","0","6"
"22591","149","2871","78","0","0","37491","13","7","0","0","2","3","9"
"40353","149","2553","11","2","0","8388","3","1","0","0","0","1","5"
"231407","149","642","9","3","0","206","2","2","0","0","0","0","4"
"86301","149","2030","21","40","0","10769","4","1","0","0","1","1","7"
"41316","149","2539","47","14","0","6007","13","9","0","0","0","0","6"
"129518","149","1614","12","1","0","506","4","1","0","0","0","0","3"
"10096","149","3149","31","0","0","603","2","1","1","0","0","0","3"
"65106","149","2268","46","27","0","1758","9","7","12","0","0","0","8"
"63164","149","2292","9","2","0","13052","1","2","1","1","1","1","8"
"62899","149","2296","5","1","0","1603","3","3","0","0","0","0","5"
"106483","149","1826","24","11","0","5481","3","6","0","0","0","1","6"
"279017","149","94","4","4","0","351","4","2","0","0","0","0","2"
"259324","149","310","13","7","0","968","14","9","0","0","0","0","7"
"92735","149","1973","27","0","0","3093","1","1","0","0","0","1","3"
"257128","149","322","8","1","0","279","4","1","0","0","0","0","4"
"29208","149","2713","110","2","0","43291","2","2","0","0","1","1","9"
"238891","149","545","5","0","0","512","4","1","0","0","0","0","1"
"31731","149","2661","40","1","0","16621","6","18","0","0","0","3","10"
"114311","149","1760","3","5","0","56","4","1","0","0","0","0","3"
"90465","149","1989","4","0","0","353","-2","1","0","0","0","0","3"
"157877","149","1347","13","0","0","0","0","0","1","0","0","0","2"
"199262","149","956","14","30","0","1142","3","5","0","0","0","0","6"
"95426","149","1944","6","0","0","1219","14","2","0","0","0","0","4"
"159175","149","1333","61","2","0","6259","-3","7","0","0","0","0","8"
"90521","149","1988","6","3","0","592","-1","1","0","0","0","0","6"
"238546","149","550","2","0","0","317","4","1","0","0","0","0","2"
"3447","149","3564","61","9","0","0","0","0","2","0","0","0","6"
"95520","149","1943","1","0","0","0","0","0","1","0","0","0","3"
"208350","149","859","5","0","0","146","4","1","0","0","0","0","2"
"82754","149","2076","18","5","0","11512","4","7","0","0","0","2","8"
"72869","149","2188","16","1","0","826","3","2","0","0","0","0","4"
"58316","149","2351","24","1","0","110","4","1","5","0","0","0","4"
"212764","149","818","8","2","0","0","0","0","2","0","0","0","3"
"72339","149","2195","5","6","0","279","4","2","0","0","0","0","3"
"92712","149","1974","5","0","0","810","4","1","0","0","0","0","1"
"234868","149","601","4","3","0","765","3","3","0","0","0","0","4"
"8543","149","3227","10","2","0","926","3","1","1","0","0","0","4"
"273394","149","163","1","1","0","134","4","2","0","0","0","0","3"
"260240","149","302","6","0","0","554","4","1","0","0","0","0","1"
"8527","149","3228","17","0","0","866","4","2","0","0","0","0","2"
"183184","149","1104","7","4","0","366","2","2","0","0","0","0","4"
"3196","149","3582","31","2","0","22646","3","1","0","0","1","1","5"
"47120","149","2452","11","2","0","5274","4","1","0","0","0","1","6"
"75809","149","2151","35","175","0","398","-2","2","0","0","0","0","10"
"150744","149","1407","12","4","1","285","2","4","4","0","0","0","5"
"234624","149","604","4","1","0","373","4","2","0","0","0","0","4"
"147679","149","1434","0","2","0","287","3","1","0","0","0","0","3"
"46958","149","2454","4","1","0","1798","3","5","0","0","0","0","4"
"30303","149","2688","68","7","0","11969","4","5","0","0","0","2","9"
"83786","149","2063","13","1","0","1099","3","1","0","0","0","0","5"
"43776","149","2503","18","6","0","154","4","1","0","0","0","0","4"
"248988","149","429","12","0","0","408","4","6","0","0","0","0","4"
"144702","149","1461","6","0","0","6983","3","1","0","0","0","1","3"
"35569","149","2616","26","20","1","6230","4","4","1","0","0","1","9"
"70348","149","2222","35","14","0","12072","2","4","2","0","1","1","9"
"210000","149","844","13","0","0","2004","4","4","0","0","0","0","4"
"4221","149","3511","19","3","0","22367","2","1","1","0","1","1","8"
"28482","149","2728","9","0","0","3116","4","1","0","0","0","1","6"
"249241","149","426","11","9","0","555","3","7","0","0","0","0","4"
"4440","149","3500","363","0","0","121688","2","2","0","0","2","2","4"
"36395","149","2598","28","43","5","0","0","0","3","0","0","0","5"
"7819","148","3271","16","9","1","0","0","0","3","0","0","0","5"
"205562","148","888","4","7","3","220","4","1","0","0","0","0","7"
"192001","148","1035","17","3","0","2215","0","6","1","1","0","0","5"
"172725","148","1207","14","4","0","0","0","0","5","1","0","0","4"
"270587","148","199","24","9","0","137","1","2","9","1","0","0","9"
"8147","148","3252","7","19","0","195","1","1","3","1","0","0","5"
"3997","148","3528","3","8","0","202","1","1","1","1","0","0","5"
"198194","148","971","55","2","0","557","3","3","7","1","0","0","7"
"184237","148","1095","3","1","0","15","0","1","4","1","0","1","4"
"100652","148","1889","6","3","1","0","0","0","3","1","0","0","7"
"212004","148","825","33","7","0","0","0","0","1","1","0","0","3"
"187587","148","1065","17","2","0","839","8","2","2","1","0","0","5"
"166190","148","1275","54","6","0","1432","1","3","2","1","0","0","8"
"129620","148","1613","80","2","0","7472","8","3","3","1","0","1","7"
"89374","148","2002","4","1","2","723","2","3","2","1","0","0","7"
"230365","148","653","8","1","0","0","0","0","4","1","0","0","4"
"135584","148","1552","28","5","0","332","1","2","3","1","0","0","6"
"74783","148","2164","21","9","5","6437","0","2","1","0","0","1","9"
"10266","148","3140","10","1","0","0","0","0","2","1","0","0","4"
"99123","148","1906","19","3","1","851","3","4","1","1","0","0","8"
"72844","148","2189","10","31","2","0","0","0","2","2","0","0","7"
